False Positive Rate,True Positive Rate
0.19644180874722017,0.9793973731650786
0.19644180874722017,0.9799124388359516
0.19718309859154928,0.9799124388359516
0.19718309859154928,0.9801699716713881
0.20014825796886582,0.9801699716713881
0.20014825796886582,0.9806850373422611
0.2016308376575241,0.9806850373422611
0.2016308376575241,0.9812001030131342
0.20311341734618235,0.9812001030131342
0.20311341734618235,0.9817151686840072
0.20607857672349889,0.9817151686840072
0.20607857672349889,0.9819727015194437
0.20756115641215717,0.9819727015194437
0.20756115641215717,0.9827453000257533
0.20830244625648628,0.9827453000257533
0.20830244625648628,0.9830028328611898
0.2157153446997776,0.9830028328611898
0.2157153446997776,0.9840329642029358
0.21645663454410674,0.9840329642029358
0.21645663454410674,0.9842904970383723
0.21719792438843588,0.9842904970383723
0.21719792438843588,0.984548029873809
0.22164566345441067,0.984548029873809
0.22164566345441067,0.9848055627092455
0.22535211267605634,0.9848055627092455
0.22535211267605634,0.9853206283801185
0.2312824314306894,0.9853206283801185
0.2312824314306894,0.985578161215555
0.2357301704966642,0.985578161215555
0.2357301704966642,0.9858356940509915
0.2542624166048925,0.9858356940509915
0.2542624166048925,0.986093226886428
0.2587101556708673,0.986093226886428
0.2587101556708673,0.9863507597218646
0.26167531504818387,0.9863507597218646
0.26167531504818387,0.9866082925573011
0.2698295033358043,0.9866082925573011
0.2698295033358043,0.9868658253927376
0.27057079318013344,0.9868658253927376
0.27057079318013344,0.9871233582281741
0.27724240177909565,0.9871233582281741
0.27724240177909565,0.9873808910636106
0.279466271312083,0.9873808910636106
0.279466271312083,0.9876384238990471
0.28169014084507044,0.9876384238990471
0.28169014084507044,0.9878959567344836
0.2824314306893996,0.9878959567344836
0.2824314306893996,0.9881534895699202
0.28465530022238694,0.9881534895699202
0.28465530022238694,0.9884110224053567
0.2950333580429948,0.9884110224053567
0.2950333580429948,0.9886685552407932
0.2972572275759822,0.9886685552407932
0.2972572275759822,0.9889260880762297
0.3002223869532987,0.9889260880762297
0.3002223869532987,0.9891836209116662
0.3046701260192735,0.9891836209116662
0.3046701260192735,0.9896986865825392
0.31356560415122314,0.9896986865825392
0.31356560415122314,0.9902137522534123
0.3283914010378058,0.9902137522534123
0.3283914010378058,0.9904712850888489
0.32987398072646407,0.9904712850888489
0.32987398072646407,0.9907288179242854
0.33432171979243885,0.9907288179242854
0.33432171979243885,0.9909863507597219
0.3365455893254262,0.9909863507597219
0.3365455893254262,0.9912438835951584
0.3380281690140845,0.9912438835951584
0.3380281690140845,0.9915014164305949
0.3402520385470719,0.9915014164305949
0.3402520385470719,0.9917589492660314
0.34321719792438843,0.9917589492660314
0.34321719792438843,0.992016482101468
0.346182357301705,0.992016482101468
0.346182357301705,0.9922740149369045
0.3491475166790215,0.9922740149369045
0.3491475166790215,0.992531547772341
0.36397331356560414,0.992531547772341
0.36397331356560414,0.9927890806077775
0.3699036323202372,0.9927890806077775
0.3699036323202372,0.993046613443214
0.3839881393624907,0.993046613443214
0.3839881393624907,0.9933041462786505
0.38621200889547813,0.9933041462786505
0.38621200889547813,0.993561679114087
0.3973313565604151,0.993561679114087
0.3973313565604151,0.9938192119495236
0.4017790956263899,0.9938192119495236
0.4017790956263899,0.9940767447849601
0.41363973313565605,0.9940767447849601
0.41363973313565605,0.9943342776203966
0.4284655300222387,0.9943342776203966
0.4284655300222387,0.9945918104558331
0.43217197924388434,0.9945918104558331
0.43217197924388434,0.9948493432912696
0.45218680504077097,0.9948493432912696
0.45218680504077097,0.9951068761267061
0.45663454410674575,0.9951068761267061
0.45663454410674575,0.9953644089621426
0.4603409933283914,0.9953644089621426
0.4603409933283914,0.9956219417975792
0.4618235730170497,0.9956219417975792
0.4618235730170497,0.9958794746330157
0.4870274277242402,0.9958794746330157
0.4870274277242402,0.9961370074684522
0.5055596738324685,0.9961370074684522
0.5055596738324685,0.9963945403038887
0.5322461082283173,0.9963945403038887
0.5322461082283173,0.9966520731393252
0.5396590066716086,0.9966520731393252
0.5396590066716086,0.9969096059747617
0.5463306152705708,0.9969096059747617
0.5463306152705708,0.9971671388101983
0.5678280207561156,0.9971671388101983
0.5678280207561156,0.9974246716456349
0.5730170496664195,0.9974246716456349
0.5730170496664195,0.9976822044810714
0.5945144551519644,0.9976822044810714
0.5945144551519644,0.9979397373165079
0.6212008895478132,0.9979397373165079
0.6212008895478132,0.9981972701519444
0.6226834692364714,0.9981972701519444
0.6226834692364714,0.9984548029873809
0.6241660489251297,0.9984548029873809
0.6241660489251297,0.9987123358228174
0.6849518161601186,0.9987123358228174
0.6849518161601186,0.9989698686582539
0.6938472942920682,0.9989698686582539
0.6938472942920682,0.9992274014936905
0.7442550037064493,0.9992274014936905
0.7442550037064493,0.999484934329127
0.7605633802816901,0.999484934329127
0.7605633802816901,0.9997424671645635
0.7865085248332098,0.9997424671645635
0.7865085248332098,1.0
1.0,1.0
